id,title,labels,fold
24210335,Outcome of transcatheter aortic valve implantation in patients with low-gradient severe aortic stenosis and preserved left ventricular ejection fraction.,"Aged, 80 and over	Aortic Valve Stenosis	Cardiac Catheterization	Echocardiography, Doppler	Female	Follow-Up Studies	Heart Valve Prosthesis Implantation	Humans	Israel	Male	Prospective Studies	Risk Factors	Severity of Illness Index	Stroke Volume	Survival Rate	Time Factors	Treatment Outcome	Ventricular Function, Left",10
3656626,Cerebral vasculitis associated with cocaine abuse.,"Adult	Brain	Carotid Artery Diseases	Carotid Artery, Internal	Cerebral Arterial Diseases	Cocaine	Humans	Male	Substance-Related Disorders	Tomography, X-Ray Computed	Vasculitis",10
24664605,Helping psychiatry residents cope with patient suicide.,"Adaptation, Psychological	Curriculum	Data Collection	Female	Humans	Internship and Residency	Male	Patients	Psychiatry	Suicide",10
9712218,Functioning in activities of daily living of psychiatric inpatients with mental retardation.,Activities of Daily Living	Adolescent	Adult	Female	Humans	Inpatients	Intellectual Disability	Male	Mental Disorders	Middle Aged,10
15193302,Protective potential of experimental autoimmune myasthenia gravis in Lewis rats by IL-10-modified dendritic cells.,"Animals	Autoantibodies	CD4-Positive T-Lymphocytes	Cell Division	Dendritic Cells	Female	Immune Tolerance	Immunoglobulin G	Interferon-gamma	Interleukin-10	Myasthenia Gravis, Autoimmune, Experimental	Rats	Rats, Inbred Lew	Receptors, Cholinergic	Receptors, Interleukin-2	Torpedo",10
10563052,Ion-selective electrode for the determination of trazodone in tablets.,"Antidepressive Agents, Second-Generation	Humans	Ion-Selective Electrodes	Serotonin Uptake Inhibitors	Tablets	Trazodone",10
23092854,Surgically assisted rapid maxillary expansion: feasibility of not releasing the nasal septum.,"Adolescent	Adult	Airway Remodeling	Female	Humans	Male	Malocclusion	Maxillary Osteotomy	Nasal Septum	Orthodontics, Corrective	Orthognathic Surgical Procedures	Palatal Expansion Technique	Retrospective Studies	Time Factors",10
1558415,Clinicopathologic studies on perineural invasion of bile duct carcinoma.,"Adenocarcinoma	Adenocarcinoma, Papillary	Adult	Aged	Aged, 80 and over	Bile Duct Neoplasms	Bile Ducts	Bile Ducts, Intrahepatic	Blood Vessels	Carcinoma	Carcinoma, Squamous Cell	Common Bile Duct Neoplasms	Female	Hepatic Duct, Common	Humans	Lymphatic Metastasis	Lymphatic System	Male	Middle Aged	Neoplasm Invasiveness	Neoplasm Recurrence, Local	Nerve Fibers	Survival Rate",10
24149019,Laryngotracheal stenosis requiring emergency tracheostomy as the first manifestation of childhood-relapsing polychondritis.,"Child	Emergency Treatment	Female	Humans	Laryngostenosis	Polychondritis, Relapsing	Tracheal Stenosis	Tracheostomy",10
21398685,Evolution of pulmonary inflammation and nutritional status in infants and young children with cystic fibrosis.,"Anthropometry	Body Mass Index	Bronchoalveolar Lavage Fluid	Cystic Fibrosis	Female	Follow-Up Studies	Humans	Infant Nutritional Physiological Phenomena	Infant, Newborn	Male	Neonatal Screening	Nutritional Status	Opportunistic Infections	Pneumonia	Respiratory Tract Infections",10
3693104,Motor innervation of rodent diaphragm.,"Animals	Denervation	Diaphragm	Intercostal Nerves	Mice	Mice, Inbred BALB C	Movement	Nerve Fibers	Phrenic Nerve	Rats",10
309951,Protease inhibitor profile of black Americans with and without chronic cardiopulmonary disease.,Adolescent	Adult	African Continental Ancestry Group	Epidemiologic Methods	Female	Heart Diseases	Humans	Lung Diseases	Male	Middle Aged	Phenotype	Smoking	alpha 1-Antitrypsin	alpha 1-Antitrypsin Deficiency,10
3680058,Maturation of synapses and electrical properties of cells in the cochlear nuclei.,"Action Potentials	Aging	Animals	Cochlear Nerve	Electric Stimulation	In Vitro Techniques	Medulla Oblongata	Mice	Mice, Inbred DBA	Neurons, Afferent	Reaction Time	Synapses	Vestibulocochlear Nerve",10
8926551,Drug and alcohol use in orthopedic trauma patients: a prospective study.,"Adolescent	Adult	Aged	Aged, 80 and over	Alcohol Drinking	Female	Fractures, Bone	Humans	Incidence	Length of Stay	Male	Middle Aged	Multiple Trauma	Prospective Studies	Risk Factors	Substance Abuse Detection	Substance-Related Disorders	Surveys and Questionnaires",10
1704435,"CCK-8, CCK-4 and gastrin-induced contractions in guinea pig ileum: evidence for differential release of acetylcholine and substance P by CCK-A and CCK-B receptors.","Acetylcholine	Animals	Benzodiazepinones	Devazepide	Gastrins	Guinea Pigs	Ileum	In Vitro Techniques	Male	Muscle Contraction	Phenylurea Compounds	Receptors, Cholecystokinin	Sincalide	Substance P	Tetragastrin	Tetrodotoxin",10
23930780,Obstetrical interventions for term first deliveries in the US.,"Adult	Delivery, Obstetric	Female	Humans	Infant Mortality	Infant, Newborn	Obstetrics	Pregnancy	Retrospective Studies	Risk Factors	United States	Young Adult",10
7411361,Congenital lymphedema of the penis: a method of reconstruction.,"Adolescent	Child	Genital Diseases, Male	Humans	Infant	Lymphedema	Male	Methods	Penile Diseases	Penis	Scrotum",10
22295824,"[The academician SHI Xue-min 's research on ""syncope"" of Miraculous Pivot: Meridians].","Acupuncture Points	Acupuncture Therapy	China	History, Ancient	Humans	Medicine in Literature	Meridians",10
24852065,Histology of the suprapubic and anogenital cutaneous glands in male cotton top tamarins (Saguinus oedipus).,Animals	Male	Saguinus	Scent Glands,10
19661101,Correlates of college students' physical activity: cross-cultural differences.,Adolescent	Adult	Costa Rica	Cross-Cultural Comparison	Exercise	Feeding Behavior	Female	Health Behavior	Humans	India	Korea	Logistic Models	Male	Motor Activity	Multivariate Analysis	Sex Factors	Students	Surveys and Questionnaires	Television	United States	Universities	Young Adult,10
24157489,Fibroblast growth factor-23 levels are associated with vascular calcifications in peritoneal dialysis patients.,"Adult	Biomarkers	Female	Fibroblast Growth Factors	Humans	Male	Middle Aged	Peritoneal Dialysis	Renal Insufficiency, Chronic	Reproducibility of Results	Sensitivity and Specificity	Statistics as Topic	Treatment Outcome	Vascular Calcification",10
11722054,Neonatal aortic arch reconstruction avoiding circulatory arrest and direct arch vessel cannulation.,"Aorta, Thoracic	Cardiac Surgical Procedures	Catheterization	Cerebrovascular Circulation	Heart Arrest, Induced	Humans	Infant	Infant, Newborn",10
11510330,The Czech version of the Childhood Health Assessment Questionnaire (CHAQ) and the Child Health Questionnaire (CHQ).,"Adolescent	Arthritis, Juvenile	Child	Cross-Cultural Comparison	Cultural Characteristics	Czechoslovakia	Disability Evaluation	Female	Health Status	Humans	Language	Male	Psychometrics	Quality of Life	Reproducibility of Results	Surveys and Questionnaires",10
18074236,"Biomonitoring study of heavy metals in biota and sediments in the South Eastern coast of Mediterranean sea, Egypt.","Biodiversity	Egypt	Environmental Monitoring	Geologic Sediments	Mediterranean Sea	Metals, Heavy",10
2894088,Simultaneous localization of calcitonin mRNA and peptide in a medullary thyroid carcinoma.,"Calcitonin	Calcitonin Gene-Related Peptide	Carcinoma	Female	Humans	Immunoenzyme Techniques	Middle Aged	Neuropeptides	Nucleic Acid Hybridization	RNA, Messenger	RNA, Neoplasm	Thyroid Neoplasms",10
9242463,Restriction landmark genomic scanning (RLGS-M)-based genome-wide scanning of mouse liver tumors for alterations in DNA methylation status.,"Animals	Antigens, CD	Base Sequence	Blotting, Southern	Carrier Proteins	Cyclin-Dependent Kinase Inhibitor p16	DNA Methylation	Integrin alpha4	Liver Neoplasms	Mice	Mice, Transgenic	Molecular Sequence Data	Sequence Analysis, DNA",10
8212420,Detection of endogenous receptors for carbohydrate ligands in primary and metastatic human renal cell carcinoma.,"Acetylgalactosamine	Carbohydrate Metabolism	Carcinoma, Renal Cell	Female	Humans	Kidney Neoplasms	Ligands	Male	Maltose	Middle Aged	Receptors, Cell Surface",10
3965809,Coarctation of the aorta in patients younger than three months. A critique of the subclavian flap operation.,"Aorta, Thoracic	Aortic Coarctation	Blood Vessel Prosthesis	Female	Follow-Up Studies	Humans	Hypertension	Infant	Infant, Newborn	Male	Recurrence	Reoperation	Subclavian Artery	Surgical Flaps",10
17063276,DNA repair polymorphisms might contribute differentially on familial and sporadic breast cancer susceptibility: a study on a Portuguese population.,"Adult	Aged	Aged, 80 and over	Breast Neoplasms	DNA Repair	DNA-Binding Proteins	Female	Gene Frequency	Genetic Predisposition to Disease	Humans	Middle Aged	Polymorphism, Genetic	Rad51 Recombinase	Xeroderma Pigmentosum Group D Protein",10
3880834,Innominate artery lesions: problems encountered and lessons learned.,Arterial Occlusive Diseases	Arteriovenous Fistula	Blood Vessel Prosthesis	Brachiocephalic Trunk	Female	Humans	Male	Radiography	Time Factors	Trachea,10
20593246,A novel surgical technique: single-incision transumbilical laparoscopic Roux-en-Y gastric bypass.,"Adult	Body Mass Index	Comorbidity	Female	Gastric Bypass	Humans	Laparoscopy	Male	Middle Aged	Obesity, Morbid	Patient Satisfaction	Suture Techniques	Young Adult",7
10546691,The disease burden associated with overweight and obesity.,Adult	Body Weight	Chronic Disease	Comorbidity	Cost of Illness	Cross-Sectional Studies	Female	Health Status	Health Surveys	Humans	Logistic Models	Male	Middle Aged	Morbidity	Multivariate Analysis	Obesity	United States,10
18329881,Cystic acoustic neuromas: surgical outcome in a series of 58 patients.,"Adolescent	Adult	Aged	Cranial Nerve Neoplasms	Cysts	Female	Humans	Male	Middle Aged	Neuroma, Acoustic	Neurosurgery	Retrospective Studies	Treatment Outcome",10
18378929,Unresolved lytic lesions following parathyroidectomy in a patient with chronic renal failure.,"Amyloidosis	Diagnosis, Differential	Fatal Outcome	Femur Neck	Humans	Hyperparathyroidism, Secondary	Kidney Failure, Chronic	Male	Middle Aged	Osteitis Fibrosa Cystica	Parathyroidectomy	Radiography	Renal Dialysis	beta 2-Microglobulin",10
639944,Variation in the lactase dehydrogenase activity of the esophagus.,"Animals	Esophagogastric Junction	Esophagus	Female	Isoenzymes	L-Lactate Dehydrogenase	Male	Muscle, Smooth	Opossums",10
20533307,Calcitonin gene-related peptide (CGRP) inhibits apoptosis in human osteoblasts by â-catenin stabilization.,"Active Transport, Cell Nucleus	Aged	Apoptosis	Bone Regeneration	Calcitonin Gene-Related Peptide	Cell Survival	Cells, Cultured	Colforsin	Cyclic AMP-Dependent Protein Kinases	Dexamethasone	Enzyme Activators	Glycogen Synthase Kinase 3	Glycogen Synthase Kinase 3 beta	Humans	Isoquinolines	Middle Aged	Osteoblasts	Peptide Fragments	Phosphorylation	Protein Kinase Inhibitors	Protein Stability	RNA, Messenger	Signal Transduction	Sulfonamides	Time Factors	Wnt Proteins	beta Catenin",10
16631577,Visual motion: homing in on small target detectors.,"Animals	Diptera	Female	Male	Motion Perception	Neurons	Predatory Behavior	Sexual Behavior, Animal",10
16676186,Continent cutaneous urinary diversion: long-term follow-up of more than 800 patients with ileocecal reservoirs.,"Adolescent	Adult	Aged	Aged, 80 and over	Cecum	Child	Child, Preschool	Dermatologic Surgical Procedures	Humans	Ileum	Kidney Diseases	Middle Aged	Postoperative Complications	Treatment Outcome	Ureterostomy	Urinary Bladder Diseases	Urinary Diversion	Urinary Reservoirs, Continent",10
25142993,[Relationship between cyclooxygenase-2 in nasopharyngeal carcinoma and cervical lymph node metastasis].,"Adolescent	Adult	Aged	Aged, 80 and over	Cyclooxygenase 2	Female	Humans	Lymph Nodes	Lymphatic Metastasis	Male	Middle Aged	Nasopharyngeal Neoplasms	Prognosis	Retrospective Studies	Young Adult",10
21533590,Improved artificial saliva for studying the cariogenic effect of carbohydrates.,"Carbohydrate Metabolism	Carbohydrates	Humans	Saliva	Saliva, Artificial	Streptococcus mutans",10
2335514,Differential activation of protein kinase C isozymes by short chain phosphatidylserines and phosphatidylcholines.,"Animals	Calcium	Chromatography, High Pressure Liquid	Diglycerides	Enzyme Activation	Isoenzymes	Micelles	Phosphatidylcholines	Phosphatidylserines	Protein Kinase C	Rats	Structure-Activity Relationship",10
7898952,Malaria eradication as a legacy of colonial discourse: the case of Sri Lanka.,"Colonialism	Disease Outbreaks	History, 16th Century	History, 17th Century	History, 18th Century	History, 19th Century	History, 20th Century	History, Ancient	Humans	Malaria	Mosquito Control	Sri Lanka	United Kingdom",10
19235408,Differential person functioning applied to baseball.,Baseball	Functional Laterality	Humans	Male,10
8160460,Acute purulent pericarditis in children caused by haemophilus influenzae.,Acute Disease	Female	Haemophilus Infections	Haemophilus influenzae	Humans	Infant	Male	Pericarditis	Suppuration,10
3980058,Epinephrine enhances neurogenic vasoconstriction in the rat perfused kidney.,"Animals	Atenolol	Cocaine	Epinephrine	Female	Kidney	Propanolamines	Rats	Rats, Inbred WKY	Vascular Resistance	Vasoconstriction",10
11393408,Primary cardiac angiosarcoma detected by magnetic resonance imaging but not by computed tomography.,"Biopsy	Echocardiography, Transesophageal	Endocardium	Heart Neoplasms	Hemangiosarcoma	Humans	Magnetic Resonance Imaging	Male	Middle Aged	Myocardium	Tomography, X-Ray Computed",10
20470862,Are blood-injection-injury stimuli different from other negative categories? An ERP study.,"Adult	Arousal	Attention	Blood	Brain	Electroencephalography	Emotions	Event-Related Potentials, P300	Evoked Potentials	Fear	Female	Humans	Injections	Male	Motivation	Photic Stimulation	Time Factors	Visual Perception	Wounds and Injuries	Young Adult",10
17218720,The endocrine system in chronic nitric oxide deficiency.,Animals	Blood Pressure	Endocrine System	Hormones	Humans	Hypertension	Nitric Oxide,10
22150959,Transcatheter closure of a large atrial septal defect under microprobe transesophageal echocardiographic guidance.,"Cardiac Catheterization	Catheter Ablation	Echocardiography, Transesophageal	Equipment Design	Heart Septal Defects, Atrial	Humans	Male	Middle Aged	Miniaturization	Transducers	Treatment Outcome",10
7895427,"""Window on the heart"" technique for diagnosis of recent myocardial infarction using Tc-99m pyrophosphate SPECT subtraction imaging.","Female	Humans	Male	Middle Aged	Myocardial Infarction	Subtraction Technique	Technetium Tc 99m Pyrophosphate	Tomography, Emission-Computed, Single-Photon",10
21370015,Analysis of DNA methylation in FFPE tissues using the MethyLight technology.,"Base Sequence	CpG Islands	DNA	DNA Methylation	DNA Primers	Formaldehyde	Humans	Insulin-Like Growth Factor II	Methyltransferases	Molecular Sequence Data	Paraffin Embedding	Polymerase Chain Reaction	Promoter Regions, Genetic	Sulfites	Tissue Fixation",10
9663051,Using technology to market cosmetic dentistry.,"Esthetics, Dental	Humans	Image Processing, Computer-Assisted	Marketing of Health Services	Practice Management, Dental	Video Recording",10
19018248,Expression of TWEAK and its receptor Fn14 in the multiple sclerosis brain: implications for inflammatory tissue injury.,"Astrocytes	B-Lymphocytes	Blood-Brain Barrier	Brain	Cerebral Arteries	Cerebral Cortex	Chemotaxis, Leukocyte	Encephalitis	Gliosis	Humans	Macrophages	Meninges	Microglia	Multiple Sclerosis	Myelin Sheath	Receptors, Tumor Necrosis Factor	Tumor Necrosis Factors	Up-Regulation",10
6331363,Increased incidence of airsacculitis in broilers infected with mycoplasma synoviae and chicken-passaged infectious bronchitis vaccine virus.,Air Sacs	Animals	Chickens	Coronaviridae	Coronaviridae Infections	Female	Infectious bronchitis virus	Male	Mycoplasma Infections	Poultry Diseases	Respiratory Tract Infections	Vaccination	Viral Vaccines	Virulence,10
